Region/Country/Area,,Year,Series,Value,Footnotes,Source
231,Ethiopia,2015,Balance of Payments: Current account (millions of US dollars),-7567,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
231,Ethiopia,2018,Balance of Payments: Current account (millions of US dollars),-4611,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
231,Ethiopia,2019,Balance of Payments: Current account (millions of US dollars),-5025,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
231,Ethiopia,2020,Balance of Payments: Current account (millions of US dollars),-2719,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
231,Ethiopia,1995,Balance of Payments: Capital account (millions of US dollars),11,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
231,Ethiopia,1985,Balance of Payments: Financial account (millions of US dollars),-63,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
231,Ethiopia,1995,Balance of Payments: Financial account (millions of US dollars),-72,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
231,Ethiopia,2010,Balance of Payments: Financial account (millions of US dollars),-3262,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
231,Ethiopia,2015,Balance of Payments: Financial account (millions of US dollars),-7638,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
231,Ethiopia,2018,Balance of Payments: Financial account (millions of US dollars),-6755,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
231,Ethiopia,2019,Balance of Payments: Financial account (millions of US dollars),-3255,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
231,Ethiopia,2020,Balance of Payments: Financial account (millions of US dollars),-4624,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
234,Faroe Islands,2010,Balance of Payments: Current account (millions of US dollars),144,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
242,Fiji,1985,Balance of Payments: Current account (millions of US dollars),19,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
242,Fiji,1995,Balance of Payments: Current account (millions of US dollars),-113,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
242,Fiji,2010,Balance of Payments: Current account (millions of US dollars),-149,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
242,Fiji,2015,Balance of Payments: Current account (millions of US dollars),-164,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
242,Fiji,2018,Balance of Payments: Current account (millions of US dollars),-469,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
242,Fiji,2019,Balance of Payments: Current account (millions of US dollars),-693,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
242,Fiji,2020,Balance of Payments: Current account (millions of US dollars),-602,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
242,Fiji,1995,Balance of Payments: Capital account (millions of US dollars),116,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
242,Fiji,2010,Balance of Payments: Capital account (millions of US dollars),3,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
242,Fiji,2015,Balance of Payments: Capital account (millions of US dollars),3,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
242,Fiji,2018,Balance of Payments: Capital account (millions of US dollars),5,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
242,Fiji,2019,Balance of Payments: Capital account (millions of US dollars),3,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
242,Fiji,2020,Balance of Payments: Capital account (millions of US dollars),4,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
242,Fiji,1985,Balance of Payments: Financial account (millions of US dollars),-2,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
242,Fiji,1995,Balance of Payments: Financial account (millions of US dollars),5,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
242,Fiji,2010,Balance of Payments: Financial account (millions of US dollars),221,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
242,Fiji,2015,Balance of Payments: Financial account (millions of US dollars),-88,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
242,Fiji,2018,Balance of Payments: Financial account (millions of US dollars),-797,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
242,Fiji,2019,Balance of Payments: Financial account (millions of US dollars),-553,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
242,Fiji,2020,Balance of Payments: Financial account (millions of US dollars),-364,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
246,Finland,1985,Balance of Payments: Current account (millions of US dollars),-806,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
246,Finland,1995,Balance of Payments: Current account (millions of US dollars),5231,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
246,Finland,2010,Balance of Payments: Current account (millions of US dollars),2792,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
246,Finland,2015,Balance of Payments: Current account (millions of US dollars),-2209,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
246,Finland,2018,Balance of Payments: Current account (millions of US dollars),-5159,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
246,Finland,2019,Balance of Payments: Current account (millions of US dollars),-879,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
246,Finland,2020,Balance of Payments: Current account (millions of US dollars),2342,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
246,Finland,1995,Balance of Payments: Capital account (millions of US dollars),66,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
246,Finland,2010,Balance of Payments: Capital account (millions of US dollars),234,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
246,Finland,2015,Balance of Payments: Capital account (millions of US dollars),174,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
246,Finland,2018,Balance of Payments: Capital account (millions of US dollars),229,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
246,Finland,2019,Balance of Payments: Capital account (millions of US dollars),210,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
246,Finland,2020,Balance of Payments: Capital account (millions of US dollars),224,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
246,Finland,1985,Balance of Payments: Financial account (millions of US dollars),-849,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
246,Finland,1995,Balance of Payments: Financial account (millions of US dollars),3913,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
246,Finland,2010,Balance of Payments: Financial account (millions of US dollars),4364,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
246,Finland,2015,Balance of Payments: Financial account (millions of US dollars),-476,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
246,Finland,2018,Balance of Payments: Financial account (millions of US dollars),-18974,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
246,Finland,2019,Balance of Payments: Financial account (millions of US dollars),-9694,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
246,Finland,2020,Balance of Payments: Financial account (millions of US dollars),-3765,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
250,France,1985,Balance of Payments: Current account (millions of US dollars),-35,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
250,France,1995,Balance of Payments: Current account (millions of US dollars),10840,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
250,France,2010,Balance of Payments: Current account (millions of US dollars),-22031,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
250,France,2015,Balance of Payments: Current account (millions of US dollars),-9130,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
250,France,2018,Balance of Payments: Current account (millions of US dollars),-16832,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
250,France,2019,Balance of Payments: Current account (millions of US dollars),-18418,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
250,France,2020,Balance of Payments: Current account (millions of US dollars),-48911,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
250,France,1995,Balance of Payments: Capital account (millions of US dollars),442,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
250,France,2010,Balance of Payments: Capital account (millions of US dollars),1636,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
250,France,2015,Balance of Payments: Capital account (millions of US dollars),-1110,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
250,France,2018,Balance of Payments: Capital account (millions of US dollars),2481,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
250,France,2019,Balance of Payments: Capital account (millions of US dollars),2176,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
250,France,2020,Balance of Payments: Capital account (millions of US dollars),2273,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
250,France,1985,Balance of Payments: Financial account (millions of US dollars),256,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
250,France,1995,Balance of Payments: Financial account (millions of US dollars),8230,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
250,France,2010,Balance of Payments: Financial account (millions of US dollars),774,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
250,France,2015,Balance of Payments: Financial account (millions of US dollars),-1229,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
250,France,2018,Balance of Payments: Financial account (millions of US dollars),-29691,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
250,France,2019,Balance of Payments: Financial account (millions of US dollars),-32476,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
250,France,2020,Balance of Payments: Financial account (millions of US dollars),-58170,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
258,French Polynesia,2010,Balance of Payments: Current account (millions of US dollars),-18,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
258,French Polynesia,2015,Balance of Payments: Current account (millions of US dollars),291,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
258,French Polynesia,2010,Balance of Payments: Capital account (millions of US dollars),-1,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
258,French Polynesia,2015,Balance of Payments: Capital account (millions of US dollars),0,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
258,French Polynesia,2010,Balance of Payments: Financial account (millions of US dollars),-119,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
258,French Polynesia,2015,Balance of Payments: Financial account (millions of US dollars),315,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
266,Gabon,1985,Balance of Payments: Current account (millions of US dollars),-162,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
266,Gabon,1995,Balance of Payments: Current account (millions of US dollars),515,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
266,Gabon,2010,Balance of Payments: Current account (millions of US dollars),2453,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
266,Gabon,2015,Balance of Payments: Current account (millions of US dollars),141,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
266,Gabon,1995,Balance of Payments: Capital account (millions of US dollars),5,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
266,Gabon,2010,Balance of Payments: Capital account (millions of US dollars),1,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
266,Gabon,2015,Balance of Payments: Capital account (millions of US dollars),4,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
266,Gabon,1985,Balance of Payments: Financial account (millions of US dollars),-225,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
266,Gabon,1995,Balance of Payments: Financial account (millions of US dollars),287,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
266,Gabon,2010,Balance of Payments: Financial account (millions of US dollars),1121,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
266,Gabon,2015,Balance of Payments: Financial account (millions of US dollars),585,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
270,Gambia,1985,Balance of Payments: Current account (millions of US dollars),8,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
270,Gambia,1995,Balance of Payments: Current account (millions of US dollars),-8,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
270,Gambia,2010,Balance of Payments: Current account (millions of US dollars),17,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
270,Gambia,2015,Balance of Payments: Current account (millions of US dollars),-99,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
270,Gambia,2018,Balance of Payments: Current account (millions of US dollars),-79,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
270,Gambia,2010,Balance of Payments: Capital account (millions of US dollars),38,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
270,Gambia,2015,Balance of Payments: Capital account (millions of US dollars),19,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
270,Gambia,2018,Balance of Payments: Capital account (millions of US dollars),33,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
270,Gambia,1985,Balance of Payments: Financial account (millions of US dollars),-4,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
270,Gambia,1995,Balance of Payments: Financial account (millions of US dollars),-22,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
270,Gambia,2010,Balance of Payments: Financial account (millions of US dollars),36,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
270,Gambia,2015,Balance of Payments: Financial account (millions of US dollars),-16,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
270,Gambia,2018,Balance of Payments: Financial account (millions of US dollars),-113,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
268,Georgia,2010,Balance of Payments: Current account (millions of US dollars),-1199,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
268,Georgia,2015,Balance of Payments: Current account (millions of US dollars),-1767,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
268,Georgia,2018,Balance of Payments: Current account (millions of US dollars),-1192,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
268,Georgia,2019,Balance of Payments: Current account (millions of US dollars),-960,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
268,Georgia,2020,Balance of Payments: Current account (millions of US dollars),-1965,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
268,Georgia,2010,Balance of Payments: Capital account (millions of US dollars),198,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
268,Georgia,2015,Balance of Payments: Capital account (millions of US dollars),58,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
268,Georgia,2018,Balance of Payments: Capital account (millions of US dollars),76,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
268,Georgia,2019,Balance of Payments: Capital account (millions of US dollars),47,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
268,Georgia,2020,Balance of Payments: Capital account (millions of US dollars),41,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
268,Georgia,2010,Balance of Payments: Financial account (millions of US dollars),-1076,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
268,Georgia,2015,Balance of Payments: Financial account (millions of US dollars),-1781,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
268,Georgia,2018,Balance of Payments: Financial account (millions of US dollars),-1207,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
268,Georgia,2019,Balance of Payments: Financial account (millions of US dollars),-942,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
268,Georgia,2020,Balance of Payments: Financial account (millions of US dollars),-1907,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
276,Germany,1985,Balance of Payments: Current account (millions of US dollars),17994,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
276,Germany,1995,Balance of Payments: Current account (millions of US dollars),-32191,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
276,Germany,2010,Balance of Payments: Current account (millions of US dollars),196172,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
276,Germany,2015,Balance of Payments: Current account (millions of US dollars),288621,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
276,Germany,2018,Balance of Payments: Current account (millions of US dollars),312692,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
276,Germany,2019,Balance of Payments: Current account (millions of US dollars),289603,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
276,Germany,2020,Balance of Payments: Current account (millions of US dollars),266326,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
276,Germany,1985,Balance of Payments: Capital account (millions of US dollars),-741,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
276,Germany,1995,Balance of Payments: Capital account (millions of US dollars),-3120,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
276,Germany,2010,Balance of Payments: Capital account (millions of US dollars),1615,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
276,Germany,2015,Balance of Payments: Capital account (millions of US dollars),-19,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
276,Germany,2018,Balance of Payments: Capital account (millions of US dollars),1006,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
276,Germany,2019,Balance of Payments: Capital account (millions of US dollars),-561,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
276,Germany,2020,Balance of Payments: Capital account (millions of US dollars),-5648,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
276,Germany,1985,Balance of Payments: Financial account (millions of US dollars),20714,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
276,Germany,1995,Balance of Payments: Financial account (millions of US dollars),-37877,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
276,Germany,2010,Balance of Payments: Financial account (millions of US dollars),123715,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
276,Germany,2015,Balance of Payments: Financial account (millions of US dollars),259482,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
276,Germany,2018,Balance of Payments: Financial account (millions of US dollars),292266,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
276,Germany,2019,Balance of Payments: Financial account (millions of US dollars),227800,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
276,Germany,2020,Balance of Payments: Financial account (millions of US dollars),268018,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
288,Ghana,1985,Balance of Payments: Current account (millions of US dollars),-134,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
288,Ghana,1995,Balance of Payments: Current account (millions of US dollars),-144,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
288,Ghana,2010,Balance of Payments: Current account (millions of US dollars),-2747,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
288,Ghana,2015,Balance of Payments: Current account (millions of US dollars),-2824,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
288,Ghana,2018,Balance of Payments: Current account (millions of US dollars),-2045,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
288,Ghana,2019,Balance of Payments: Current account (millions of US dollars),-1864,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
288,Ghana,2010,Balance of Payments: Capital account (millions of US dollars),338,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
288,Ghana,2015,Balance of Payments: Capital account (millions of US dollars),474,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
288,Ghana,2018,Balance of Payments: Capital account (millions of US dollars),258,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
288,Ghana,2019,Balance of Payments: Capital account (millions of US dollars),257,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
288,Ghana,1985,Balance of Payments: Financial account (millions of US dollars),-71,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
288,Ghana,1995,Balance of Payments: Financial account (millions of US dollars),-276,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
288,Ghana,2010,Balance of Payments: Financial account (millions of US dollars),-3586,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
288,Ghana,2015,Balance of Payments: Financial account (millions of US dollars),-2732,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
288,Ghana,2018,Balance of Payments: Financial account (millions of US dollars),-2058,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
288,Ghana,2019,Balance of Payments: Financial account (millions of US dollars),-1559,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
300,Greece,1985,Balance of Payments: Current account (millions of US dollars),-3276,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
300,Greece,1995,Balance of Payments: Current account (millions of US dollars),-2864,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
300,Greece,2010,Balance of Payments: Current account (millions of US dollars),-30263,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
300,Greece,2015,Balance of Payments: Current account (millions of US dollars),-1611,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
300,Greece,2018,Balance of Payments: Current account (millions of US dollars),-6249,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
300,Greece,2019,Balance of Payments: Current account (millions of US dollars),-3112,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
300,Greece,2020,Balance of Payments: Current account (millions of US dollars),-12618,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
300,Greece,2010,Balance of Payments: Capital account (millions of US dollars),2776,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
300,Greece,2015,Balance of Payments: Capital account (millions of US dollars),2193,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
300,Greece,2018,Balance of Payments: Capital account (millions of US dollars),419,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed July 2021."
